date,qobs,qsim
2007-04-07,4.3,4.3949128
2007-04-08,4.3,4.249015
2007-04-09,4.08,4.1147373
2007-04-10,3.86,3.9908365
2007-04-11,3.66,3.8762231
2007-04-12,3.46,3.7699395
2007-04-13,3.46,3.671142
2007-04-14,3.27,3.5790854
2007-04-15,3.27,3.4931096
2007-04-16,3.09,3.4126291
2007-04-17,3.09,3.3371234
2007-04-18,3.09,3.2661286
2007-04-19,3.09,3.1992309
2007-04-20,2.92,3.1360603
2007-04-21,2.75,3.0762854
2007-04-22,2.75,3.0196091
2007-04-23,2.75,2.9696482
2007-04-24,3.09,2.9319415
2007-04-25,3.09,2.882555
2007-04-26,2.75,2.8349387
2007-04-27,2.75,2.7891163
2007-04-28,2.75,2.7452399
2007-04-29,2.75,2.7031556
2007-04-30,2.75,2.6627244
2007-05-01,2.58,2.6238202
2007-05-02,2.58,2.5863285
2007-05-03,2.43,2.5501454
2007-05-04,2.58,2.5151765
2007-05-05,2.58,2.4813359
2007-05-06,2.43,2.4485452
2007-05-07,2.43,10.2777803
2007-05-08,8.62,11.5967069
2007-05-09,5.25,4.3661071
2007-05-10,3.09,2.8185974
2007-05-11,2.75,2.7560157
2007-05-12,3.27,6.7640068
2007-05-13,3.46,3.7907328
2007-05-14,2.92,10.8854997
2007-05-15,7.92,6.4713336
2007-05-16,4.08,5.7077044
2007-05-17,4.3,3.9183942
2007-05-18,2.92,3.2732236
2007-05-19,2.58,3.163682
2007-05-20,2.28,3.0628089
2007-05-21,2.28,2.9696759
2007-05-22,2.14,2.9669781
2007-05-23,3.66,2.833216
2007-05-24,2.14,2.753161
2007-05-25,2.0,3.0013957
2007-05-26,2.28,3.2832511
2007-05-27,2.58,3.4641361
2007-05-28,2.58,15.1518433
2007-05-29,9.36,7.8138255
2007-05-30,5.51,4.1126913
2007-05-31,3.46,3.3047513
2007-06-01,2.92,3.184158
2007-06-02,2.43,3.0831715
2007-06-03,2.28,2.986129
2007-06-04,2.43,2.8871701
2007-06-05,2.14,2.7989634
2007-06-06,2.14,2.7861754
2007-06-07,2.58,2.6693635
2007-06-08,2.0,2.5917896
2007-06-09,1.87,4.7223418
2007-06-10,4.52,3.2328256
2007-06-11,2.43,2.4934992
2007-06-12,2.14,3.385079
2007-06-13,2.43,2.7623642
2007-06-14,2.14,2.3885024
2007-06-15,2.14,26.9123388
2007-06-16,16.8,8.8065645
2007-06-17,4.76,4.1040079
2007-06-18,4.3,3.8313185
2007-06-19,3.09,3.5476406
2007-06-20,2.58,3.3929387
2007-06-21,5.25,11.1422637
2007-06-22,5.0,6.2519333
2007-06-23,3.86,4.1038083
2007-06-24,2.92,3.7657469
2007-06-25,2.75,4.9005882
2007-06-26,3.46,3.929909
2007-06-27,2.43,3.4795988
2007-06-28,2.28,3.8262543
2007-06-29,2.58,3.3658639
2007-06-30,2.14,3.1444475
2007-07-01,2.0,3.0235382
2007-07-02,3.09,5.8905452
2007-07-03,2.92,4.2375996
2007-07-04,2.43,3.7813998
2007-07-05,3.46,4.1755819
2007-07-06,2.92,3.7466675
2007-07-07,2.58,2.9808678
2007-07-08,2.0,3.1998929
2007-07-09,2.43,4.8837084
2007-07-10,4.08,4.1846754
2007-07-11,3.27,3.9052363
2007-07-12,2.92,3.0094729
2007-07-13,2.28,2.8042067
2007-07-14,2.14,2.7054147
2007-07-15,1.87,2.6144528
2007-07-16,1.75,2.530505
2007-07-17,1.75,2.4531667
2007-07-18,2.0,2.7217688
2007-07-19,1.87,2.3949699
2007-07-20,2.28,8.0749533
2007-07-21,4.52,16.4364718
2007-07-22,11.0,6.8434088
2007-07-23,5.0,3.6100664
2007-07-24,3.09,3.3117869
2007-07-25,2.58,3.1558804
2007-07-26,2.28,3.0118025
2007-07-27,2.14,2.8816198
2007-07-28,2.43,9.4152531
2007-07-29,4.76,12.3488132
2007-07-30,6.06,5.0466288
2007-07-31,5.0,3.4282203
2007-08-01,2.43,3.2608337
2007-08-02,2.28,3.1355457
2007-08-03,2.58,3.0000695
2007-08-04,2.14,2.8733756
2007-08-05,1.75,2.7574914
2007-08-06,1.87,2.6516883
2007-08-07,1.63,2.554835
2007-08-08,1.87,22.5929299
2007-08-09,17.4,33.9558351
2007-08-10,34.2,18.1475154
2007-08-11,24.5,21.9128698
2007-08-12,25.7,15.0064062
2007-08-13,11.8,12.0519849
2007-08-14,11.4,10.2496825
2007-08-15,6.95,8.6803364
2007-08-16,6.95,9.6605115
2007-08-17,6.06,8.3995842
2007-08-18,4.52,7.1607045
2007-08-19,5.0,6.6527774
2007-08-20,6.06,23.6971166
2007-08-21,20.4,16.2810527
2007-08-22,13.7,12.7976116
2007-08-23,15.7,16.4618664
2007-08-24,14.7,14.008617
2007-08-25,9.36,11.2523846
2007-08-26,8.62,9.7056473
2007-08-27,7.92,8.4220742
2007-08-28,6.95,7.3939442
2007-08-29,6.35,6.7045695
2007-08-30,5.78,6.2412628
2007-08-31,5.25,8.6541669
2007-09-01,6.35,6.5250229
2007-09-02,4.52,5.6721661
2007-09-03,5.78,9.6852033
2007-09-04,6.35,15.8676071
2007-09-05,10.1,9.8745797
2007-09-06,6.06,7.2508358
2007-09-07,5.25,7.7511023
2007-09-08,6.35,11.8718672
2007-09-09,9.36,8.8345666
2007-09-10,9.74,22.4350434
2007-09-11,23.3,16.631089
2007-09-12,16.3,12.3449694
2007-09-13,12.3,10.3537183
2007-09-14,10.5,9.0308974
2007-09-15,9.36,7.9477736
2007-09-16,7.92,7.213969
2007-09-17,7.26,6.7419792
2007-09-18,8.98,12.6548221
2007-09-19,9.74,9.2692607
2007-09-20,6.95,7.2261065
2007-09-21,6.35,6.7087777
2007-09-22,5.78,6.3153886
2007-09-23,5.25,5.9745194
2007-09-24,5.0,5.6660284
2007-09-25,6.06,8.05865
2007-09-26,5.51,7.4991272
2007-09-27,6.35,10.0781946
2007-09-28,14.7,34.5478554
2007-09-29,40.5,22.5945574
2007-09-30,19.8,15.6083125
2007-10-01,14.7,13.3448362
2007-10-02,12.7,11.5824038
2007-10-03,11.0,10.1026265
2007-10-04,9.74,10.187241
2007-10-05,11.8,9.2307791
2007-10-06,8.62,7.8827287
2007-10-07,7.59,7.2932766
2007-10-08,6.95,6.8605497
2007-10-09,6.35,6.4857743
2007-10-10,6.06,6.1473603
2007-10-11,5.51,5.8410315
2007-10-12,5.25,5.5637602
2007-10-13,5.0,5.3117268
2007-10-14,4.52,5.0812703
2007-10-15,4.3,4.870769
2007-10-16,4.3,4.6780929
2007-10-17,3.86,5.9022914
2007-10-18,5.51,8.8743952
2007-10-19,6.64,8.6711749
2007-10-20,6.06,8.3733851
2007-10-21,6.06,8.1920402
2007-10-22,5.25,6.3544631
2007-10-23,4.52,7.5922922
2007-10-24,5.0,6.7101087
2007-10-25,4.76,5.8203858
2007-10-26,4.3,5.4686054
2007-10-27,4.3,5.2227837
2007-10-28,4.08,4.9986098
2007-10-29,4.08,4.7910111
2007-10-30,4.08,4.8799902
2007-10-31,4.3,4.6752531
2007-11-01,3.89,4.3691205
2007-11-02,3.99,6.2243003
2007-11-03,5.05,7.3688334
2007-11-04,5.72,5.4121458
2007-11-05,4.72,9.0625683
2007-11-06,7.77,11.8237812
2007-11-07,11.8,19.542732
2007-11-08,22.5,20.5174222
2007-11-09,25.3,23.5931894
2007-11-10,29.4,26.9692085
2007-11-11,37.8,28.8010899
2007-11-12,40.2,31.5674641
2007-11-13,39.0,33.4661027
2007-11-14,32.8,25.9099934
2007-11-15,25.0,21.0372886
2007-11-16,20.8,17.3264716
2007-11-17,19.9,16.9541326
2007-11-18,20.2,15.0441527
2007-11-19,18.0,13.0276175
2007-11-20,15.6,11.8765053
2007-11-21,13.9,12.8839602
2007-11-22,13.2,16.1155283
2007-11-23,14.2,18.5930885
2007-11-24,16.6,15.878722
2007-11-25,14.9,15.6689395
2007-11-26,15.5,13.7899024
2007-11-27,13.7,11.4695357
2007-11-28,12.2,10.1431271
2007-11-29,11.2,10.3242098
2007-11-30,12.3,13.9314616
2007-12-01,15.0,12.7315732
2007-12-02,14.8,14.0273357
2007-12-03,16.4,15.2220606
2007-12-04,15.5,15.2507593
2007-12-05,13.2,13.1994508
2007-12-06,12.1,19.1228633
2007-12-07,19.0,18.6775033
2007-12-08,15.6,16.5133342
2007-12-09,14.7,16.1168883
2007-12-10,13.1,14.7034261
2007-12-11,13.9,25.2872135
2007-12-12,26.8,28.6547169
2007-12-13,27.2,22.7476888
2007-12-14,21.0,18.1418667
2007-12-15,17.8,15.224962
2007-12-16,15.1,13.0240929
2007-12-17,13.1,11.3251326
2007-12-18,11.6,10.0807854
2007-12-19,10.3,9.2693801
2007-12-20,9.18,8.7048022
2007-12-21,8.41,8.2176311
2007-12-22,7.72,7.7838657
2007-12-23,7.09,7.3903419
2007-12-24,6.72,7.0358208
2007-12-25,6.26,6.7153982
2007-12-26,5.94,6.4249645
2007-12-27,5.55,6.1609846
2007-12-28,5.37,6.4032449
2007-12-29,5.27,6.2027082
2007-12-30,5.02,9.7895059
2007-12-31,6.47,8.2801808
2008-01-01,5.22,6.8001482
2008-01-02,4.79,6.4700166
2008-01-03,4.76,6.188145
2008-01-04,4.56,5.9325902
2008-01-05,4.36,5.7010835
2008-01-06,4.68,7.6860131
2008-01-07,6.09,10.5046557
2008-01-08,6.09,7.768924
2008-01-09,4.98,7.0221398
2008-01-10,4.95,6.7993065
2008-01-11,4.93,6.5093964
2008-01-12,5.1,6.2265182
2008-01-13,4.77,5.9579954
2008-01-14,4.59,5.7207608
2008-01-15,4.44,5.5102444
2008-01-16,4.45,5.3137514
2008-01-17,4.44,5.1292877
2008-01-18,4.32,9.3244004
2008-01-19,8.2,26.1872437
2008-01-20,33.6,15.9969031
2008-01-21,14.3,13.6009845
2008-01-22,14.3,14.9304514
2008-01-23,11.6,12.1360293
2008-01-24,9.72,13.2502382
2008-01-25,10.8,11.131003
2008-01-26,9.01,18.4138491
2008-01-27,23.9,34.515054
2008-01-28,45.9,29.3261488
2008-01-29,27.9,22.1983704
2008-01-30,22.2,20.274216
2008-01-31,20.0,17.0654616
2008-02-01,17.4,17.1504652
2008-02-02,16.8,14.4402727
2008-02-03,13.3,12.0026515
2008-02-04,12.0,10.6213602
2008-02-05,10.8,9.8501885
2008-02-06,12.6,19.2198075
2008-02-07,17.7,15.1435853
2008-02-08,11.9,11.820428
2008-02-09,10.4,10.4720548
2008-02-10,9.68,9.6676051
2008-02-11,9.08,9.0652093
2008-02-12,8.61,8.5333565
2008-02-13,7.99,8.0594678
2008-02-14,7.59,7.6360937
2008-02-15,7.23,7.2559315
2008-02-16,6.7,6.913453
2008-02-17,6.3,6.6041348
2008-02-18,6.12,6.5819999
2008-02-19,6.13,6.4969711
2008-02-20,5.75,7.3047472
2008-02-21,6.5,6.510966
2008-02-22,5.71,6.0178067
2008-02-23,5.65,5.7935136
2008-02-24,5.17,5.5789026
2008-02-25,4.99,5.3972212
2008-02-26,5.0,6.7645482
2008-02-27,6.14,5.945664
2008-02-28,4.85,5.3741844
2008-02-29,4.69,16.287891
2008-03-01,17.5,14.263378
2008-03-02,12.6,13.0212403
2008-03-03,11.1,12.5896645
2008-03-04,10.4,11.3065423
2008-03-05,8.65,9.6816706
2008-03-06,7.72,8.9672624
2008-03-07,7.22,8.4138436
2008-03-08,7.13,7.9324737
2008-03-09,6.85,7.5033947
2008-03-10,6.48,7.1173263
2008-03-11,6.22,6.8509062
2008-03-12,6.27,6.781008
2008-03-13,5.79,6.506705
2008-03-14,5.71,6.265018
2008-03-15,5.5,6.2808499
2008-03-16,6.5,16.4741043
2008-03-17,12.9,11.0618521
2008-03-18,9.07,11.5285167
2008-03-19,9.75,11.3325353
2008-03-20,10.5,10.9993795
2008-03-21,11.8,10.8351537
2008-03-22,11.6,13.5452266
2008-03-23,11.5,10.4206849
2008-03-24,11.5,9.3613218
2008-03-25,11.4,8.7953783
2008-03-26,10.1,8.3515405
2008-03-27,9.41,9.4808653
2008-03-28,9.37,10.1028696
2008-03-29,10.4,9.6201137
2008-03-30,10.3,9.5035072
2008-03-31,9.85,8.9187485
2008-04-01,9.13,8.3280306
2008-04-02,9.39,17.5812491
2008-04-03,20.2,23.2478127
2008-04-04,23.4,17.7370571
2008-04-05,18.1,14.6700424
2008-04-06,17.0,13.7992408
2008-04-07,17.2,14.4719587
2008-04-08,15.6,12.4921573
2008-04-09,13.5,11.6305695
2008-04-10,13.6,10.3976384
2008-04-11,12.7,44.2733293
2008-04-12,67.3,34.8339215
2008-04-13,28.8,25.0334639
2008-04-14,22.2,22.0223966
2008-04-15,19.8,22.8496309
2008-04-16,18.6,19.081017
2008-04-17,15.9,15.4615276
2008-04-18,13.9,12.9783415
2008-04-19,12.7,13.0928444
2008-04-20,12.2,11.6307705
2008-04-21,10.5,10.5768353
2008-04-22,10.7,9.8660911
2008-04-23,9.08,9.2255347
2008-04-24,8.15,8.700613
2008-04-25,8.28,9.1723304
2008-04-26,8.18,8.6229818
2008-04-27,7.1,7.8497714
2008-04-28,6.67,7.7006684
2008-04-29,12.8,18.337389
2008-04-30,10.7,13.0768092
2008-05-01,9.96,9.895829
2008-05-02,9.19,12.1534494
2008-05-03,11.3,10.6852293
2008-05-04,8.47,9.1335423
2008-05-05,7.66,8.5864608
2008-05-06,7.32,8.1240491
2008-05-07,6.75,7.7118948
2008-05-08,6.4,7.3409992
2008-05-09,6.14,7.0061758
2008-05-10,5.67,6.7030011
2008-05-11,5.26,6.4276845
2008-05-12,4.97,6.1769637
2008-05-13,4.93,5.9480194
2008-05-14,4.7,5.7384058
2008-05-15,4.61,5.547017
2008-05-16,5.64,6.1453968
2008-05-17,5.31,6.3813132
2008-05-18,5.61,5.7915347
2008-05-19,4.73,5.1010635
2008-05-20,4.26,4.955812
2008-05-21,4.03,4.8211
2008-05-22,3.97,4.6959664
2008-05-23,3.91,4.5812947
2008-05-24,3.86,4.4737113
2008-05-25,3.65,4.3714616
2008-05-26,3.53,4.2750603
2008-05-27,3.38,4.1843874
2008-05-28,3.34,4.0989225
2008-05-29,3.16,4.0181995
2008-05-30,3.02,3.9418002
2008-05-31,4.1,6.0139276
2008-06-01,5.37,4.7704416
2008-06-02,3.23,3.8949009
2008-06-03,3.52,4.2177965
2008-06-04,3.42,3.9009832
2008-06-05,2.96,3.6997739
2008-06-06,2.8,3.6353967
2008-06-07,2.67,3.5915223
2008-06-08,2.54,3.5249043
2008-06-09,2.66,3.464879
2008-06-10,2.44,3.4107067
2008-06-11,2.43,3.3586988
2008-06-12,2.41,7.7369167
2008-06-13,5.72,5.9713925
2008-06-14,3.39,3.7208398
2008-06-15,2.8,4.5137331
2008-06-16,3.84,4.1385403
2008-06-17,3.01,3.2705247
2008-06-18,2.58,3.2105019
2008-06-19,2.42,3.1603212
2008-06-20,2.45,3.1122008
2008-06-21,2.33,3.0656025
2008-06-22,2.22,3.0668579
2008-06-23,2.26,2.9843269
2008-06-24,2.21,2.9388161
2008-06-25,2.44,6.7231963
2008-06-26,5.09,4.1793392
2008-06-27,2.56,2.9217963
2008-06-28,2.28,2.8782412
2008-06-29,2.11,2.8363684
2008-06-30,1.88,2.7960015
2008-07-01,1.71,2.7570307
2008-07-02,1.65,2.7193562
2008-07-03,2.94,18.71728
2008-07-04,6.79,5.5102505
2008-07-05,2.5,2.9371032
2008-07-06,2.02,4.4255711
2008-07-07,3.59,3.3499814
2008-07-08,2.1,4.5415963
2008-07-09,3.7,3.5482327
2008-07-10,2.44,2.8373044
2008-07-11,2.13,4.1287063
2008-07-12,2.54,3.2770624
2008-07-13,2.32,3.5391129
2008-07-14,2.39,3.0935337
2008-07-15,1.9,2.6897484
2008-07-16,1.82,3.1171497
2008-07-17,2.7,2.7419756
2008-07-18,1.83,2.5942546
2008-07-19,1.91,4.6552201
2008-07-20,3.24,3.7800989
2008-07-21,3.43,5.2885403
2008-07-22,3.41,3.6220708
2008-07-23,2.52,2.5827523
2008-07-24,2.01,2.5325459
2008-07-25,2.25,2.6258041
2008-07-26,1.98,2.4476884
2008-07-27,1.64,2.4003783
2008-07-28,1.7,2.357806
2008-07-29,1.54,2.317469
2008-07-30,1.56,2.2789838
2008-07-31,1.46,2.2419948
2008-08-01,1.46,2.2068152
2008-08-02,1.52,2.1818718
2008-08-03,1.48,2.1425271
2008-08-04,1.5,2.4927964
2008-08-05,1.69,2.2923002
2008-08-06,1.58,2.0669984
2008-08-07,1.44,3.1010485
2008-08-08,2.71,3.0551702
2008-08-09,2.08,2.1295526
2008-08-10,1.8,1.9934716
2008-08-11,1.6,5.3394154
2008-08-12,3.17,3.3103117
2008-08-13,2.03,1.9881265
2008-08-14,1.55,3.4477945
2008-08-15,8.24,18.1909346
2008-08-16,4.66,5.1936567
2008-08-17,2.39,2.3363249
2008-08-18,1.94,2.2766578
2008-08-19,1.98,10.0933995
2008-08-20,5.86,4.1304817
2008-08-21,2.22,2.4459892
2008-08-22,1.92,2.8127142
2008-08-23,2.9,3.9774109
2008-08-24,3.4,2.9912727
2008-08-25,2.68,2.363639
2008-08-26,2.47,2.2788381
2008-08-27,2.3,2.2170279
2008-08-28,2.02,2.1593978
2008-08-29,2.01,2.1056252
2008-08-30,1.82,2.0553398
2008-08-31,1.75,2.0082122
2008-09-01,2.0,2.171339
2008-09-02,2.05,2.0245815
2008-09-03,1.75,8.4633931
2008-09-04,6.0,3.7586368
2008-09-05,2.36,2.0627871
2008-09-06,1.88,18.0996744
2008-09-07,11.8,6.2212658
2008-09-08,3.39,2.7739591
2008-09-09,2.47,2.6603722
2008-09-10,2.14,2.556753
2008-09-11,2.08,2.4618701
2008-09-12,2.11,2.374776
2008-09-13,2.08,2.2946418
2008-09-14,2.0,2.2207398
2008-09-15,2.06,2.1729714
2008-09-16,2.05,2.1334902
2008-09-17,1.92,2.0439939
2008-09-18,1.89,1.9884052
2008-09-19,1.84,1.9365862
2008-09-20,1.82,1.890233
2008-09-21,2.32,9.0934597
2008-09-22,4.32,3.5793113
2008-09-23,2.63,2.0566231
2008-09-24,2.28,2.3473535
2008-09-25,2.18,2.2576163
2008-09-26,1.98,1.9405382
2008-09-27,1.89,1.8877837
2008-09-28,1.86,1.8386417
2008-09-29,1.98,1.7927329
2008-09-30,1.87,2.6726369
2008-10-01,2.51,3.0545273
2008-10-02,2.56,2.1463978
2008-10-03,2.26,1.7945238
2008-10-04,2.21,1.7498012
2008-10-05,2.05,1.7258109
2008-10-06,2.41,6.0328254
2008-10-07,3.17,3.1444709
2008-10-08,2.6,1.9126868
2008-10-09,2.21,1.8584642
2008-10-10,2.08,1.8078202
2008-10-11,1.94,1.7598732
2008-10-12,1.94,1.7149543
2008-10-13,1.85,1.6728118
2008-10-14,1.86,1.6335329
2008-10-15,2.01,1.602871
2008-10-16,2.59,9.62602
2008-10-17,5.09,3.8287673
2008-10-18,2.94,1.9860955
2008-10-19,2.58,1.9212523
2008-10-20,2.39,1.8611034
2008-10-21,2.38,5.1185191
2008-10-22,5.28,13.0916106
2008-10-23,6.78,5.3771602
2008-10-24,3.42,2.8099803
2008-10-25,2.85,2.6199048
2008-10-26,2.55,2.5775205
2008-10-27,4.56,8.9751088
2008-10-28,4.68,9.2513023
2008-10-29,8.35,24.0981283
2008-10-30,15.2,11.1963991
2008-10-31,8.2,7.0333868
2008-11-01,5.67,6.2767934
2008-11-02,4.6,5.7406761
2008-11-03,3.99,5.3229192
2008-11-04,3.7,4.9526996
2008-11-05,3.49,4.6228083
2008-11-06,3.3,4.3279145
2008-11-07,3.12,4.0635388
2008-11-08,2.98,3.8258771
2008-11-09,2.8,3.6121581
2008-11-10,2.67,3.4191247
2008-11-11,2.58,3.2437967
2008-11-12,2.53,3.084606
2008-11-13,2.34,2.9397854
2008-11-14,2.38,2.8077551
2008-11-15,2.31,2.6880127
2008-11-16,2.35,2.6300754
2008-11-17,2.39,2.5616021
2008-11-18,2.21,3.1621344
2008-11-19,2.57,3.4495826
2008-11-20,3.0,11.9255588
2008-11-21,6.92,11.1488657
2008-11-22,4.99,5.29337
2008-11-23,3.69,4.7092364
2008-11-24,3.56,4.4117017
2008-11-25,3.53,4.1449477
2008-11-26,3.26,4.3361008
2008-11-27,5.18,6.4287318
2008-11-28,5.23,4.9758208
2008-11-29,4.29,4.4588225
2008-11-30,3.83,4.7568701
2008-12-01,3.7,15.6925324
2008-12-02,6.84,9.0852043
2008-12-03,5.34,6.6698608
2008-12-04,4.59,6.8633131
2008-12-05,4.6,7.4713249
2008-12-06,4.76,12.4166989
2008-12-07,7.73,11.3118931
2008-12-08,7.89,8.2823362
2008-12-09,6.21,7.1237702
2008-12-10,5.89,7.2795189
2008-12-11,5.9,6.2551599
2008-12-12,5.92,5.8093052
2008-12-13,5.62,5.4165476
2008-12-14,6.72,8.2095878
2008-12-15,7.05,9.428474
2008-12-16,6.14,8.1602901
2008-12-17,5.87,8.1095528
2008-12-18,5.96,6.7099063
2008-12-19,6.65,10.2785642
2008-12-20,8.4,11.3005348
2008-12-21,8.65,12.1154495
2008-12-22,10.0,12.2691406
2008-12-23,9.77,12.6643361
2008-12-24,10.1,19.4673582
2008-12-25,18.0,15.1878924
2008-12-26,12.0,11.8419814
2008-12-27,10.3,10.1235616
2008-12-28,8.85,8.8260644
2008-12-29,7.89,7.8545839
2008-12-30,7.05,7.213735
2008-12-31,6.43,6.7088481
2009-01-01,5.87,6.2766588
2009-01-02,5.5,5.891989
2009-01-03,5.12,5.5470909
2009-01-04,5.01,5.2369804
2009-01-05,5.24,4.9574016
2009-01-06,4.13,4.7047032
2009-01-07,5.04,4.4757388
2009-01-08,5.83,4.2677869
2009-01-09,5.8,4.078484
2009-01-10,5.76,3.9057712
2009-01-11,5.74,3.7478492
2009-01-12,5.71,3.6031407
2009-01-13,5.68,3.4725041
2009-01-14,5.65,3.3548611
2009-01-15,5.63,3.2415606
2009-01-16,5.61,3.1368645
2009-01-17,5.59,3.9484173
2009-01-18,5.58,7.2339551
2009-01-19,5.6,6.923545
2009-01-20,5.37,7.6589564
2009-01-21,5.08,5.3461473
2009-01-22,4.64,4.7574695
2009-01-23,4.31,5.0067144
2009-01-24,4.53,6.7439039
2009-01-25,4.54,5.3637008
2009-01-26,4.51,4.6017928
2009-01-27,4.33,4.3412182
2009-01-28,3.97,4.1150962
2009-01-29,3.65,3.912427
2009-01-30,3.51,3.7301566
2009-01-31,3.46,3.5656938
2009-02-01,3.49,3.4168294
2009-02-02,3.42,3.5728318
2009-02-03,3.54,4.8567413
2009-02-04,3.83,4.022215
2009-02-05,3.56,5.9493324
2009-02-06,3.6,5.6118305
2009-02-07,3.82,6.1017914
2009-02-08,4.28,5.2402613
2009-02-09,4.17,6.3720933
2009-02-10,5.12,13.5902242
2009-02-11,8.05,8.7837374
2009-02-12,5.74,7.117151
2009-02-13,5.06,6.552258
2009-02-14,4.62,6.068419
2009-02-15,4.25,5.6459485
2009-02-16,4.25,5.2751398
2009-02-17,4.82,4.9481172
2009-02-18,4.21,4.6584256
2009-02-19,3.92,4.4007339
2009-02-20,4.12,4.2032091
2009-02-21,4.82,5.346114
2009-02-22,5.78,9.3364018
2009-02-23,19.0,15.5058331
2009-02-24,19.4,8.8948637
2009-02-25,12.0,8.5410448
2009-02-26,18.0,24.6833793
2009-02-27,42.3,33.5070335
2009-02-28,58.6,36.1195846
2009-03-01,50.0,31.9059189
2009-03-02,41.5,30.3316064
2009-03-03,38.5,27.1785587
2009-03-04,32.1,23.4825513
2009-03-05,30.8,22.115539
2009-03-06,31.8,22.2942439
2009-03-07,28.7,21.7514509
2009-03-08,25.0,23.1545323
2009-03-09,26.9,23.4459873
2009-03-10,25.4,29.0465848
2009-03-11,34.6,26.8420661
2009-03-12,29.7,30.7437008
2009-03-13,37.7,28.4522512
2009-03-14,30.8,27.5437245
2009-03-15,36.3,36.0015418
2009-03-16,42.0,30.9689133
2009-03-17,31.9,24.7636007
2009-03-18,26.6,20.6357592
2009-03-19,23.3,18.7448101
2009-03-20,19.9,16.0423569
2009-03-21,17.1,13.8249899
2009-03-22,15.0,12.9525878
2009-03-23,15.9,17.6022663
2009-03-24,18.4,17.8691357
2009-03-25,16.8,14.358662
2009-03-26,15.8,13.3626547
2009-03-27,15.1,12.5399884
2009-03-28,14.3,11.3778366
2009-03-29,13.0,10.3276245
2009-03-30,12.4,9.4714835
2009-03-31,10.8,8.7596779
2009-04-01,10.2,8.1913679
2009-04-02,9.53,7.8043971
2009-04-03,8.96,7.5503407
2009-04-04,8.47,7.3447257
2009-04-05,8.09,6.9683954
2009-04-06,7.72,6.5831638
2009-04-07,7.28,6.2393285
2009-04-08,6.44,5.9317336
2009-04-09,6.02,5.655752
2009-04-10,5.67,5.4074071
2009-04-11,5.31,5.1922745
2009-04-12,4.91,5.0182874
2009-04-13,4.86,4.8591061
2009-04-14,4.68,4.7118039
2009-04-15,4.51,4.575205
2009-04-16,4.32,4.4483723
2009-04-17,9.01,16.687653
2009-04-18,9.8,9.029354
2009-04-19,6.01,5.8743484
2009-04-20,5.13,5.6331113
2009-04-21,4.68,5.4166765
2009-04-22,4.35,5.4311905
2009-04-23,4.69,5.3571345
2009-04-24,4.53,5.0445415
2009-04-25,4.08,4.8558928
2009-04-26,3.77,4.6995199
2009-04-27,3.77,4.5545603
2009-04-28,3.57,5.0663936
2009-04-29,4.15,7.5851797
2009-04-30,6.44,5.8824277
2009-05-01,4.2,4.7508947
2009-05-02,3.6,4.5107572
2009-05-03,3.15,4.4921103
2009-05-04,3.35,4.5739182
2009-05-05,2.84,6.3581449
2009-05-06,4.5,7.8482689
2009-05-07,4.09,5.3083324
2009-05-08,3.1,4.4755236
2009-05-09,2.88,4.3409657
2009-05-10,2.59,4.2170096
2009-05-11,4.07,11.1306667
2009-05-12,5.02,5.8628506
2009-05-13,2.78,4.4243712
2009-05-14,2.62,4.2807239
2009-05-15,2.96,4.45638
2009-05-16,3.22,4.1450259
2009-05-17,2.74,8.6555985
2009-05-18,6.69,5.3936659
2009-05-19,3.35,4.2048731
2009-05-20,2.71,4.0840334
2009-05-21,3.09,4.0414858
2009-05-22,4.53,6.8373981
2009-05-23,4.3,5.1630327
2009-05-24,2.93,4.0846531
2009-05-25,2.66,3.9571022
2009-05-26,2.5,15.0414712
2009-05-27,10.5,7.0895509
2009-05-28,5.39,5.9433469
2009-05-29,5.84,6.1262836
2009-05-30,4.04,5.4498004
2009-05-31,4.11,5.7147507
2009-06-01,4.48,4.6834056
2009-06-02,3.31,4.4050315
2009-06-03,2.97,4.2450784
2009-06-04,2.79,4.0986416
2009-06-05,2.83,3.9635414
2009-06-06,3.57,5.3482433
2009-06-07,3.64,4.413427
2009-06-08,2.76,3.7573341
2009-06-09,2.88,4.5908275
2009-06-10,3.26,4.091088
2009-06-11,3.07,5.4408436
2009-06-12,4.15,6.3399445
2009-06-13,4.07,4.4650099
2009-06-14,2.72,3.8259118
2009-06-15,3.4,19.5174106
2009-06-16,13.3,10.1105625
2009-06-17,7.27,5.661056
2009-06-18,4.88,5.1518609
2009-06-19,4.22,4.9194951
2009-06-20,3.81,4.7085727
2009-06-21,5.02,5.8511411
2009-06-22,6.73,5.1241006
2009-06-23,5.04,4.5525618
2009-06-24,5.04,8.4879425
2009-06-25,7.52,6.0191451
2009-06-26,6.02,4.5123131
2009-06-27,5.08,4.3413303
2009-06-28,5.07,4.1823855
2009-06-29,4.51,4.0277536
2009-06-30,4.11,4.3111204
2009-07-01,6.57,17.3180259
2009-07-02,11.6,9.9833931
2009-07-03,8.71,5.6182217
2009-07-04,6.32,13.7965094
2009-07-05,12.3,8.5382583
2009-07-06,7.06,6.0996479
2009-07-07,7.21,7.3854251
2009-07-08,7.42,8.6496454
2009-07-09,7.95,7.5489996
2009-07-10,5.85,10.1850763
2009-07-11,7.9,9.9392858
