date,qsim,qobs,smi,smi_class,smi_l01,smi_l02,r_pctl,r_pctl_class,q_pctl,q_pctl_class,mdi,mdi_class,spi_1,spi_3,spi_6,spei_1,spei_3,spei_6,sdi_3,sdi_6
2020-09-24,9.813566087500277,1.3,18.75,mild_drought,18.75,18.75,25.0,normal_or_wet,6.25,moderate_drought,16.875,mild_drought,0.8635493619207297,-0.10775833938953958,-1.182397163193463,0.9471825685942463,-1.2260376074998145,-1.7483940873366388,-1.0845422015344108,-1.3087003372313926
2020-09-25,12.77212880523983,4.24,37.5,normal_or_wet,56.25,25.0,62.5,normal_or_wet,75.0,normal_or_wet,41.25,normal_or_wet,1.1207718692730448,0.08566841062888814,-1.024456503527547,0.9639670435976762,-1.1254466172860949,-1.706631137577976,-1.0781594042654858,-1.3084964257355538
2020-09-26,25.99308477493996,12.9,62.5,normal_or_wet,81.25,50.0,62.5,normal_or_wet,93.75,normal_or_wet,35.3125,normal_or_wet,1.6265518547235236,0.4726385746670191,-0.640836775434982,0.9965078545842343,-0.933021889176729,-1.591411211311853,-1.0482776089795778,-1.2925913290601545
2020-09-27,8.083379073499575,9.27,75.0,normal_or_wet,81.25,68.75,81.25,normal_or_wet,87.5,normal_or_wet,39.37500000000001,normal_or_wet,1.6028263368450633,0.4704230400876423,-0.6446305701048238,0.9968622460729146,-0.9181985493781649,-1.5933831713561268,-1.028528146577972,-1.2831557880254476
2020-09-28,3.6512368293335578,3.57,68.75,normal_or_wet,87.5,68.75,75.0,normal_or_wet,75.0,normal_or_wet,36.875,normal_or_wet,1.6028263368450633,0.4704230400876423,-0.6541181357924759,0.9974940374320771,-0.9025371038192804,-1.5965044459554838,-1.0237768266378755,-1.2836933728781128
2020-09-29,3.393808435189366,2.65,68.75,normal_or_wet,87.5,62.5,75.0,normal_or_wet,56.25,normal_or_wet,46.25,normal_or_wet,0.22028470949690213,0.46714778625327097,-0.6563759286269907,0.91666263943045,-0.8792636844803117,-1.595379403384169,-1.0205424943894965,-1.2856027259755092
2020-09-30,3.1648440559839215,2.36,68.75,normal_or_wet,87.5,62.5,75.0,normal_or_wet,46.875,normal_or_wet,55.625,normal_or_wet,0.2101149655766812,0.45379948870555803,-0.6565172160510021,0.9166396036951161,-0.8675578852016933,-1.5960108858189122,-1.018853772242113,-1.2878457524297322
2020-10-01,2.960410326520293,2.21,68.75,normal_or_wet,81.25,56.25,75.0,normal_or_wet,37.5,normal_or_wet,51.87500000000001,normal_or_wet,0.21002086584316249,0.45379948870555803,-0.6565177387863422,0.9170049075450124,-0.8534889409560773,-1.5960505415861754,-1.0174512741875061,-1.2901258537013804
2020-10-02,2.7773321607769312,2.06,62.5,normal_or_wet,68.75,56.25,68.75,normal_or_wet,25.0,normal_or_wet,64.375,normal_or_wet,0.21002086584316249,0.45379948870555803,-0.6565177387863422,0.9182054483831094,-0.8313270875659652,-1.5928561433600776,-1.0158770416772331,-1.2923688801556035
2020-10-03,2.61291571247824,1.92,50.0,normal_or_wet,62.5,50.0,68.75,normal_or_wet,25.0,normal_or_wet,47.1875,normal_or_wet,0.1964822906631158,0.448882094356571,-0.6565177387863422,0.9190390389717614,-0.8199398197264989,-1.5880507226775935,-1.0142741867576825,-1.2946860562446767
2020-10-04,2.4648636359233214,1.78,43.75,normal_or_wet,50.0,43.75,50.0,normal_or_wet,25.0,normal_or_wet,43.75,normal_or_wet,0.1964822906631158,0.4488507496841052,-0.6565177387863422,0.9209410672255378,-0.8019993918060232,-1.5824572470362586,-1.014045207483461,-1.2969846949250374
2020-10-05,2.335248940791792,1.7,43.75,normal_or_wet,50.0,43.75,50.0,normal_or_wet,18.75,mild_drought,40.0,normal_or_wet,0.16479344139778798,0.4516442293644707,-0.6536612626002349,0.9213040740264332,-0.7840975075620553,-1.5738178457611667,-1.0132724024329633,-1.2992277213792605
2020-10-06,2.2647982954102868,1.77,37.5,normal_or_wet,56.25,43.75,43.75,normal_or_wet,18.75,mild_drought,39.375,normal_or_wet,0.17687992941962985,0.42122839831656284,-0.648014565617377,0.9237913153905637,-0.789887662892357,-1.564522526706431,-1.0128716887030758,-1.3012112241115072
2020-10-07,4.540403799397757,1.77,43.75,normal_or_wet,62.5,43.75,43.75,normal_or_wet,12.5,mild_drought,38.125,normal_or_wet,0.27218659681012375,0.47282031063540597,-0.6026439316866289,0.931087741944436,-0.74068797001472,-1.5429274377723305,-1.0132437800236858,-1.303027890165341
2020-10-08,3.0804821222344674,2.24,43.75,normal_or_wet,62.5,43.75,43.75,normal_or_wet,18.75,mild_drought,38.125,normal_or_wet,0.2835122146771958,0.47905238528727545,-0.5971530713396445,0.9342735879093512,-0.7086158164350072,-1.5350126992532096,-1.0111543441464144,-1.303824998739982
2020-10-09,4.191886063214844,2.15,43.75,normal_or_wet,62.5,43.75,43.75,normal_or_wet,25.0,normal_or_wet,40.0,normal_or_wet,0.3460124139174864,0.5250299178486145,-0.556571117313158,0.9405503374274901,-0.665477308883421,-1.5109477669912175,-1.0088073065856438,-1.3047147943581863
2020-10-10,2.9266118309889144,2.14,31.25,normal_or_wet,56.25,43.75,43.75,normal_or_wet,31.25,normal_or_wet,55.625,normal_or_wet,0.3495181426393813,0.527021536340708,-0.5623255310231742,0.942075168654245,-0.6433689278282914,-1.5082104943721173,-1.006288534569207,-1.3057343518373785
2020-10-11,2.182667681467263,1.88,31.25,normal_or_wet,43.75,43.75,37.5,normal_or_wet,25.0,normal_or_wet,40.62499999999999,normal_or_wet,0.3495181426393813,0.527021536340708,-0.5623255310231742,0.9447109505712401,-0.6148162646103341,-1.5051424472360564,-1.004456700375435,-1.3072729567605232
2020-10-12,2.480545238853819,1.77,31.25,normal_or_wet,43.75,43.75,31.25,normal_or_wet,25.0,normal_or_wet,36.875,normal_or_wet,0.38195377180667217,0.5452887322568607,-0.5461417752471179,0.9488898635248308,-0.577251371515888,-1.4927857653116932,-1.002882467865162,-1.3088671739098057
2020-10-13,13.926584774588386,1.82,50.0,normal_or_wet,62.5,43.75,43.75,normal_or_wet,12.5,mild_drought,44.375,normal_or_wet,0.7388895826228465,0.6753091206704512,-0.356902447466092,0.9697981848765188,-0.4953697636905124,-1.417318077953704,-1.002052417996109,-1.310238942154537
2020-10-14,33.30287149138763,16.4,68.75,normal_or_wet,100.0,68.75,100.0,normal_or_wet,100.0,normal_or_wet,50.0,normal_or_wet,1.4222706806601304,1.1094301620999854,0.05947810383264653,1.008617716442494,-0.22842149198301517,-1.2518530925218072,-0.9677341492721592,-1.284471944044041
