      No     Day     Mon    Year  Qobs_0090411280  Qsim_0090411280
     648       9      10    1992        0.2700000        0.1358861
     649      10      10    1992        0.2700000        0.1352906
     650      11      10    1992        0.2500000        0.1347416
     651      12      10    1992        0.2700000        0.1342248
     652      13      10    1992        0.2700000        0.1336961
     653      14      10    1992        0.2700000        0.1331828
     654      15      10    1992        0.3000000        0.1327211
     655      16      10    1992        0.3000000        0.1322969
     656      17      10    1992        0.3000000        0.1318307
     657      18      10    1992        0.3000000        0.1313724
     658      19      10    1992        0.2700000        0.1309273
     659      20      10    1992        0.2700000        0.1304941
     660      21      10    1992        0.3000000        0.1300718
     661      22      10    1992        0.3600000        0.3940228
     662      23      10    1992        0.4500000        0.4685892
     663      24      10    1992        0.4200000        0.5343335
     664      25      10    1992        0.4500000        2.1968112
     665      26      10    1992        0.4500000        1.9183191
     666      27      10    1992        0.4200000        1.0772672
     667      28      10    1992        0.3900000        1.4955835
     668      29      10    1992        0.3600000        0.6440414
     669      30      10    1992        0.3300000        0.1711055
     670      31      10    1992        0.3300000        0.1511872
     671       1      11    1992        0.3000000        0.1486729
