date,matrix_drought_index,matrix_class,sm_norm,recharge_norm,discharge_norm
2008-04-30,0.8952777777777778,normal_or_wet,0.9861111111111112,0.8611111111111112,0.8083333333333332
2008-05-31,0.8258333333333334,normal_or_wet,0.7083333333333335,0.9666666666666667,0.8416666666666667
2008-06-30,0.5941666666666666,moderate_drought,0.3416666666666666,0.55,0.975
2008-07-31,0.27888888888888885,severe_drought,0.2138888888888889,0.05277777777777778,0.5916666666666667
2008-08-31,0.15805555555555556,extreme_drought,0.11388888888888889,0.15555555555555556,0.21944444444444444
2008-09-30,0.20666666666666667,severe_drought,0.16666666666666663,0.19444444444444448,0.2722222222222222
2008-10-31,0.24444444444444446,severe_drought,0.21944444444444444,0.2638888888888889,0.25833333333333336
2008-11-30,0.37555555555555553,severe_drought,0.45555555555555555,0.36666666666666664,0.2777777777777778
2008-12-31,0.5863888888888888,moderate_drought,0.6555555555555556,0.6027777777777777,0.4777777777777778
2009-01-31,0.6905555555555555,mild_drought,0.7388888888888888,0.8722222222222222,0.4444444444444444
2009-02-28,0.6911111111111111,mild_drought,0.7861111111111111,0.43333333333333335,0.8222222222222222
2009-03-31,0.6575,mild_drought,0.95,0.5972222222222222,0.3277777777777778
2009-04-30,0.8300000000000001,normal_or_wet,0.75,0.9916666666666667,0.775
2009-05-31,0.7011111111111111,mild_drought,0.5944444444444444,0.5583333333333333,0.9861111111111112
2009-06-30,0.5088888888888888,moderate_drought,0.5222222222222223,0.46111111111111114,0.5388888888888889
2009-07-31,0.5594444444444444,moderate_drought,0.5611111111111111,0.5888888888888889,0.5277777777777778
2009-08-31,0.5611111111111111,moderate_drought,0.3527777777777778,0.8222222222222222,0.5777777777777777
2009-09-30,0.47611111111111115,moderate_drought,0.24444444444444444,0.38888888888888895,0.8722222222222222
2009-10-31,0.39305555555555555,severe_drought,0.48055555555555557,0.15833333333333333,0.5111111111111111
2009-11-30,0.6022222222222222,mild_drought,0.7555555555555555,0.7666666666666667,0.2333333333333333
2009-12-31,0.8347222222222223,normal_or_wet,0.8388888888888889,0.8388888888888889,0.825
2010-01-31,0.8783333333333332,normal_or_wet,0.9083333333333333,0.8694444444444445,0.8472222222222221
2010-02-28,0.7841666666666667,mild_drought,0.9,0.5527777777777778,0.8611111111111112
2010-03-31,0.6294444444444445,mild_drought,0.9527777777777777,0.3472222222222222,0.48055555555555557
2010-04-30,0.8083333333333333,normal_or_wet,0.8083333333333332,0.9527777777777777,0.6638888888888889
2010-05-31,0.7269444444444444,mild_drought,0.6861111111111111,0.6,0.9083333333333333
2010-06-30,0.49444444444444446,moderate_drought,0.5777777777777777,0.3527777777777778,0.525
2010-07-31,0.4791666666666667,moderate_drought,0.2916666666666667,0.7194444444444444,0.4888888888888889
2010-08-31,0.6699999999999999,mild_drought,0.7,0.5944444444444444,0.7055555555555556
2010-09-30,0.846111111111111,normal_or_wet,0.7527777777777778,0.9888888888888888,0.8277777777777777
2010-10-31,0.8980555555555555,normal_or_wet,0.8222222222222222,0.9055555555555556,0.9916666666666667
2010-11-30,0.883888888888889,normal_or_wet,0.8972222222222223,0.8,0.95
2010-12-31,0.9066666666666666,normal_or_wet,0.975,0.9083333333333333,0.8138888888888889
2011-01-31,0.8280555555555555,normal_or_wet,0.9972222222222222,0.4944444444444444,0.9361111111111111
2011-02-28,0.8683333333333334,normal_or_wet,1.0,0.9972222222222222,0.5638888888888889
2011-03-31,0.9413888888888888,normal_or_wet,0.9555555555555556,0.8638888888888888,1.0
2011-04-30,0.7016666666666667,mild_drought,0.775,0.4083333333333334,0.8972222222222223
2011-05-31,0.4041666666666667,moderate_drought,0.4666666666666666,0.2611111111111111,0.4638888888888889
2011-06-30,0.26583333333333337,severe_drought,0.30833333333333335,0.06111111111111111,0.41388888888888886
2011-07-31,0.3136111111111111,severe_drought,0.5194444444444445,0.1638888888888889,0.18888888888888888
2011-08-31,0.5708333333333333,moderate_drought,0.5416666666666666,0.9194444444444444,0.2611111111111111
2011-09-30,0.7294444444444446,mild_drought,0.5027777777777778,0.8027777777777778,0.9583333333333335
2011-10-31,0.6191666666666666,mild_drought,0.5333333333333333,0.5916666666666667,0.7611111111111112
2011-11-30,0.5627777777777778,moderate_drought,0.4944444444444444,0.5361111111111111,0.6805555555555556
2011-12-31,0.4494444444444445,moderate_drought,0.6777777777777778,0.03333333333333333,0.5611111111111111
2012-01-31,0.5755555555555556,moderate_drought,0.9055555555555556,0.6555555555555556,0.05555555555555555
2012-02-29,0.8777777777777778,normal_or_wet,0.9611111111111111,0.9861111111111112,0.6583333333333333
2012-03-31,0.8908333333333334,normal_or_wet,0.925,0.7555555555555555,0.9805555555555556
2012-04-30,0.7783333333333333,mild_drought,0.7583333333333333,0.7638888888888888,0.8194444444444444
2012-05-31,0.4816666666666667,moderate_drought,0.48333333333333334,0.275,0.6861111111111111
2012-06-30,0.28444444444444444,severe_drought,0.4111111111111111,0.11944444444444445,0.28055555555555556
2012-07-31,0.33194444444444443,severe_drought,0.4277777777777778,0.3388888888888889,0.19722222222222222
2012-08-31,0.41138888888888886,moderate_drought,0.1638888888888889,0.6805555555555556,0.4722222222222222
2012-09-30,0.3225,severe_drought,0.15833333333333333,0.15,0.7138888888888889
2012-10-31,0.1547222222222222,extreme_drought,0.14722222222222223,0.16666666666666663,0.1527777777777778
2012-11-30,0.20305555555555554,severe_drought,0.2972222222222222,0.07222222222222222,0.20833333333333337
2012-12-31,0.34805555555555556,severe_drought,0.5638888888888889,0.33333333333333326,0.075
2013-01-31,0.7308333333333332,mild_drought,0.8833333333333333,0.9138888888888889,0.34444444444444444
2013-02-28,0.9513888888888888,normal_or_wet,0.9388888888888889,0.9777777777777777,0.9416666666666668
2013-03-31,0.8961111111111111,normal_or_wet,0.9361111111111111,0.7722222222222223,0.9666666666666667
2013-04-30,0.7952777777777779,mild_drought,0.8611111111111112,0.7083333333333335,0.7944444444444444
2013-05-31,0.7011111111111111,mild_drought,0.7444444444444445,0.6361111111111111,0.7083333333333335
2013-06-30,0.7391666666666666,mild_drought,0.875,0.6777777777777778,0.6194444444444445
2013-07-31,0.7436111111111111,mild_drought,0.46111111111111114,1.0,0.8638888888888888
2013-08-31,0.5697222222222222,moderate_drought,0.3472222222222222,0.4388888888888889,0.9972222222222222
2013-09-30,0.40722222222222226,moderate_drought,0.2638888888888889,0.45,0.5555555555555556
2013-10-31,0.37972222222222224,severe_drought,0.35555555555555557,0.20555555555555555,0.5861111111111111
2013-11-30,0.3836111111111111,severe_drought,0.48611111111111105,0.325,0.3055555555555556
2013-12-31,0.48750000000000004,moderate_drought,0.65,0.37222222222222223,0.3861111111111111
2014-01-31,0.5997222222222223,moderate_drought,0.6972222222222222,0.6722222222222223,0.3972222222222222
2014-02-28,0.5516666666666667,moderate_drought,0.6916666666666668,0.30277777777777776,0.6138888888888889
2014-03-31,0.3016666666666667,severe_drought,0.5166666666666667,0.09166666666666666,0.225
2014-04-30,0.18472222222222223,extreme_drought,0.3638888888888889,0.05,0.08055555555555555
2014-05-31,0.15472222222222223,extreme_drought,0.3055555555555556,0.06944444444444445,0.03888888888888889
2014-06-30,0.1763888888888889,extreme_drought,0.17222222222222222,0.33055555555555555,0.027777777777777776
2014-07-31,0.2713888888888889,severe_drought,0.13055555555555556,0.3194444444444444,0.4111111111111111
2014-08-31,0.23277777777777778,severe_drought,0.07777777777777778,0.525,0.14722222222222223
2014-09-30,0.2877777777777778,severe_drought,0.16944444444444445,0.25,0.48333333333333334
2014-10-31,0.32305555555555554,severe_drought,0.2388888888888889,0.5305555555555556,0.22777777777777777
2014-11-30,0.4355555555555556,moderate_drought,0.28888888888888886,0.5222222222222223,0.5444444444444444
2014-12-31,0.3472222222222222,severe_drought,0.40555555555555556,0.21666666666666667,0.4
2015-01-31,0.43138888888888893,moderate_drought,0.6638888888888889,0.46944444444444444,0.08333333333333331
2015-02-28,0.6624999999999999,mild_drought,0.7166666666666667,0.8277777777777777,0.425
